code,name_th,name_en,latitude,longitude,district_id,zip_code
320806,หัวงัว,Hua Ngua,15.124,103.838,3208,32160
320807,หนองอียอ,Nong I Yo,15.157,103.714,3208,32160
320901,ระแงง,Ra-ngaeng,14.898,103.824,3209,32110
320902,ตรึม,Truem,15.035,103.845,3209,32110
320903,จารพัต,Charaphat,14.867,103.735,3209,32110
320904,ยาง,Yang,14.955,103.856,3209,32110
320905,แตล,Taen,15.029,103.710,3209,32110
320906,หนองบัว,Nong Bua,15.083,103.760,3209,32110
320907,คาละแมะ,Khalamae,15.081,103.825,3209,32110
320908,หนองเหล็ก,Nong Lek,14.812,103.722,3209,32110
320909,หนองขวาว,Nong Khwao,14.979,103.794,3209,32110
320910,ช่างปี่,Chang Pi,14.946,103.705,3209,32110
320911,กุดหวาย,Kut Wai,14.920,103.868,3209,32110
320912,ขวาวใหญ่,Khwao Yai,15.018,103.770,3209,32110
320913,นารุ่ง,Na Rung,14.984,103.829,3209,32110
320914,ตรมไพร,Trom Phrai,14.845,103.785,3209,32110
320915,ผักไหม,Phak Mai,14.848,103.830,3209,32110
321001,สังขะ,Sangkha,14.663,103.839,3210,32150
321002,ขอนแตก,Khon Taek,14.717,103.932,3210,32150
321006,ดม,Dom,14.575,103.856,3210,32150
321007,พระแก้ว,Phra Kaeo,14.653,103.954,3210,32150
321008,บ้านจารย์,Ban Chan,14.561,103.749,3210,32150
321009,กระเทียม,Krathiam,14.604,103.673,3210,32150
321010,สะกาด,Sakat,14.612,103.753,3210,32150
321011,ตาตุม,Ta Tum,14.449,103.779,3210,32150
321012,ทับทัน,Thap Than,14.676,103.786,3210,32150
321013,ตาคง,Ta Khong,14.660,104.034,3210,32150
321015,บ้านชบ,Ban Chop,14.618,103.849,3210,32150
321017,เทพรักษา,Thep Raksa,14.481,103.868,3210,32150
321101,ลำดวน,Lamduan,14.702,103.642,3211,32220
321102,โชคเหนือ,Chok Nuea,14.738,103.721,3211,32220
321103,อู่โลก,U Lok,14.684,103.691,3211,32220
321104,ตรำดม,Tram Dom,14.763,103.680,3211,32220
321105,ตระเปียงเตีย,Trapiang Tia,14.751,103.770,3211,32220
321201,สำโรงทาบ,Samrong Thap,14.989,103.926,3212,32170
321202,หนองไผ่ล้อม,Nong Phai Lom,15.020,103.905,3212,32170
321203,กระออม,Kra-om,15.130,103.968,3212,32170
321204,หนองฮะ,Nong Ha,15.097,103.911,3212,32170
321205,ศรีสุข,Si Suk,15.070,103.949,3212,32170
321206,เกาะแก้ว,Ko Kaeo,14.958,103.952,3212,32170
321207,หมื่นศรี,Muen Si,15.003,103.968,3212,32170
321208,เสม็จ,Samet,15.092,103.875,3212,32170
321209,สะโน,Sano,15.066,103.999,3212,32170
321210,ประดู่,Pradu,15.039,103.952,3212,32170
321301,บัวเชด,Buachet,14.527,103.942,3213,32230
321302,สะเดา,Sadao,14.532,104.014,3213,32230
321303,จรัส,Charat,14.413,103.976,3213,32230
321304,ตาวัง,Ta Wang,14.609,104.016,3213,32230
321305,อาโพน,A Phon,14.479,103.921,3213,32230
321306,สำเภาลูน,Samphao Lun,14.570,103.953,3213,32230
321401,บักได,Bakdai,14.416,103.350,3214,32140
321402,โคกกลาง,Khok Klang,14.490,103.249,3214,32140
321403,จีกแดก,Chik Daek,14.497,103.354,3214,32140
321404,ตาเมียง,Ta Miang,14.386,103.260,3214,32140
321501,ณรงค์,Narong,14.754,103.882,3215,32150
321502,แจนแวน,Chaenwaen,14.797,103.922,3215,32150
321503,ตรวจ,Truat,14.802,103.846,3215,32150
321504,หนองแวง,Nong Waeng,14.757,103.977,3215,32150
321505,ศรีสุข,Si Suk,14.738,103.818,3215,32150
321601,เขวาสินรินทร์,Khwao Sinarin,15.009,103.582,3216,32000
321602,บึง,Bueng,15.060,103.610,3216,32000
321603,ตากูก,Ta Kuk,15.026,103.644,3216,32000
321604,ปราสาททอง,Prasat Thong,14.976,103.648,3216,32000
321605,บ้านแร่,Ban Rae,14.966,103.576,3216,32000
321701,หนองหลวง,Nong Luang,15.228,103.927,3217,32130
321702,คำผง,Kham Phong,15.186,103.942,3217,32130
321703,โนน,Non,15.173,103.911,3217,32130
321704,ระเวียง,Rawiang,15.251,103.885,3217,32130
321705,หนองเทพ,Nong Thep,15.140,103.880,3217,32130
330101,เมืองเหนือ,Mueang Nuea,15.103,104.336,3301,33000
330103,คูซอด,Khu Sot,15.213,104.278,3301,33000
330104,ซำ,Sam,15.040,104.332,3301,33000
330105,จาน,Chan,14.989,104.398,3301,33000
330106,ตะดอบ,Tadop,15.037,104.434,3301,33000
330107,หนองครก,Nong Khrok,15.078,104.295,3301,33000
330111,โพนข่า,Phon Kha,15.055,104.385,3301,33000
330112,โพนค้อ,Phon Kho,15.015,104.369,3301,33000
330116,หญ้าปล้อง,Ya Plong,15.135,104.293,3301,33000
330118,ทุ่ม,Thum,14.980,104.336,3301,33000
330119,หนองไฮ,Nong Hai,15.007,104.427,3301,33000
330121,หนองแก้ว,Nong Kaeo,15.096,104.433,3301,33000
330122,น้ำคำ,Nam Kham,15.167,104.340,3301,33000
330123,โพธิ์,Pho,15.124,104.394,3301,33000
330124,หมากเขียบ,Mak Khiap,15.051,104.258,3301,33000
330127,หนองไผ่,Nong Phai,15.143,104.271,3301,33000
330201,ยางชุมน้อย,Yang Chum Noi,15.260,104.401,3302,33190
330202,ลิ้นฟ้า,Lin Fa,15.180,104.422,3302,33190
330203,คอนกาม,Khon Kam,15.223,104.360,3302,33190
330204,โนนคูณ,Non Khun,15.302,104.354,3302,33190
330205,กุดเมืองฮาม,Kut Mueang Ham,15.235,104.319,3302,33190
330206,บึงบอน,Bueng Bon,15.251,104.444,3302,33190
330207,ยางชุมใหญ่,Yang Chum Yai,15.212,104.413,3302,33190
330301,ดูน,Dun,15.113,104.578,3303,33130
330302,โนนสัง,Non Sang,15.100,104.642,3303,33130
330303,หนองหัวช้าง,Nong Hua Chang,15.049,104.643,3303,33130
330304,ยาง,Yang,15.072,104.526,3303,33130
330305,หนองแวง,Nong Waeng,15.194,104.658,3303,33130
330306,หนองแก้ว,Nong Kaeo,15.143,104.702,3303,33130
330307,ทาม,Tham,15.232,104.616,3303,33130
330308,ละทาย,Lathai,15.182,104.583,3303,33130
330309,เมืองน้อย,Mueang Noi,15.203,104.547,3303,33130
330310,อีปาด,I Pat,15.223,104.500,3303,33130
330311,บัวน้อย,Bua Noi,15.173,104.478,3303,33130
330312,หนองบัว,Nong Bua,15.120,104.525,3303,33130
330313,ดู่,Du,15.080,104.476,3303,33130
330314,ผักแพว,Phak Phaeo,15.034,104.537,3303,33130
330315,จาน,Chan,14.995,104.494,3303,33130
330320,คำเนียม,Kham Niam,15.066,104.583,3303,33130
330401,บึงมะลู,Bueng Malu,14.535,104.714,3304,33110
330402,กุดเสลา,Kut Salao,14.679,104.833,3304,33110
330403,เมือง,Mueang,14.582,104.670,3304,33110
330405,สังเม็ก,Sang Mek,14.643,104.729,3304,33110
330406,น้ำอ้อม,Nam Om,14.660,104.657,3304,33110
330407,ละลาย,Lalai,14.444,104.547,3304,33110
330408,รุง,Rung,14.480,104.630,3304,33110
330409,ตระกาจ,Trakat,14.712,104.596,3304,33110
330411,จานใหญ่,Chan Yai,14.724,104.655,3304,33110
330412,ภูเงิน,Phu Ngoen,14.745,104.571,3304,33110
330413,ชำ,Cham,14.543,104.575,3304,33110
330414,กระแชง,Krachaeng,14.650,104.566,3304,33110
330415,โนนสำราญ,Non Samran,14.534,104.800,3304,33110
330416,หนองหญ้าลาด,Nong Ya Lat,14.654,104.621,3304,33110
330419,เสาธงชัย,Sao Thong Chai,14.447,104.685,3304,33110
330420,ขนุน,Khanun,14.602,104.798,3304,33110
330421,สวนกล้วย,Suan Kluai,14.682,104.777,3304,33110
330423,เวียงเหนือ,Wiang Nuea,14.637,104.686,3304,33110
330424,ทุ่งใหญ่,Thung Yai,14.590,104.591,3304,33110
330425,ภูผาหมอก,Phu Pha Mok,14.466,104.809,3304,33110
330501,กันทรารมย์,Kanthararom,14.717,104.070,3305,33140
330502,จะกง,Chakong,14.821,104.253,3305,33140
330503,ใจดี,Chai Di,14.753,104.150,3305,33140
330504,ดองกำเม็ด,Dong Kammet,14.775,104.186,3305,33140
330505,โสน,Sano,14.657,104.104,3305,33140
330506,ปรือใหญ่,Prue Yai,14.601,104.246,3305,33140
330507,สะเดาใหญ่,Sadao Yai,14.712,104.268,3305,33140
330508,ตาอุด,Ta Ut,14.669,104.271,3305,33140
330509,ห้วยเหนือ,Huai Nuea,14.720,104.205,3305,33140
330510,ห้วยใต้,Huai Tai,14.662,104.179,3305,33140
330511,หัวเสือ,Hua Suea,14.834,104.186,3305,33140
330513,ตะเคียน,Takhian,14.773,104.248,3305,33140
330515,นิคมพัฒนา,Nikhom Phatthana,14.644,104.234,3305,33140
330517,โคกเพชร,Khok Phet,14.804,104.149,3305,33140
330518,ปราสาท,Prasat,14.727,104.016,3305,33140
330521,สำโรงตาเจ็น,Samrong Ta Chen,14.872,104.170,3305,33140
330522,ห้วยสำราญ,Huai Samran,14.715,104.115,3305,33140
330524,กฤษณา,Kritsana,14.874,104.255,3305,33140
330525,ลมศักดิ์,Lom Sak,14.762,104.283,3305,33140
330526,หนองฉลอง,Nong Chalong,14.684,104.227,3305,33140
330527,ศรีตระกูล,Si Trakun,14.639,104.280,3305,33140
330528,ศรีสะอาด,Si Sa-at,14.754,104.102,3305,33140
330601,ไพรบึง,Phrai Bueng,14.744,104.373,3306,33180
330602,ดินแดง,Din Daeng,14.801,104.308,3306,33180
330603,ปราสาทเยอ,Prasat Yoe,14.811,104.364,3306,33180
330604,สำโรงพลัน,Samrong Phlan,14.700,104.342,3306,33180
330605,สุขสวัสดิ์,Suk Sawat,14.856,104.359,3306,33180
330606,โนนปูน,Non Pun,14.857,104.303,3306,33180
330701,พิมาย,Phimai,14.835,104.032,3307,33170
330702,กู่,Ku,14.853,103.957,3307,33170
330703,หนองเชียงทูน,Nong Chiang Thun,14.875,104.101,3307,33170
330704,ตูม,Tum,14.903,104.009,3307,33170
330705,สมอ,Samo,14.820,104.094,3307,33170
330706,โพธิ์ศรี,Pho Si,14.780,104.082,3307,33170
330707,สำโรงปราสาท,Samrong Prasat,14.917,104.081,3307,33170
330708,ดู่,Du,14.782,104.027,3307,33170
330709,สวาย,Sawai,14.913,103.962,3307,33170
330710,พิมายเหนือ,Phimai Nuea,14.881,104.042,3307,33170
330801,สิ,Si,14.625,104.436,3308,33150
330802,บักดอง,Bak Dong,14.476,104.444,3308,33150
330803,พราน,Phran,14.592,104.501,3308,33150
330804,โพธิ์วงศ์,Pho Wong,14.666,104.458,3308,33150
330805,ไพร,Phrai,14.706,104.454,3308,33150
330806,กระหวัน,Krawan,14.673,104.414,3308,33150
